acadm_year	acadm_term	authorize_p	authorize_using	chn_name	classes	comment	counter	counter_exceptAuth	course_avg	course_code	course_group	course_kind	credit	dept_chiabbr	dept_code	dept_group_name	eng_name	eng_teach	form_s	limit	limit_count_h	option_code	restrict	rt	serial_no	teacher	time_inf	generalCore
113	2	10	0	管樂器（六）			1	1		MUU0260	Q	半	1.0	音樂系（學）	MU90		Winds (VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3000	賴俊諺		
113	2	10	0	管樂器（八）			1	1		MUU0262	A	半	1.0	音樂系（學）	MU90		Winds (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3001	宋威德		
113	2	10	0	管樂器（八）			1	1		MUU0262	F	半	1.0	音樂系（學）	MU90		Winds (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3002	游雅慧		
113	2	10	0	管樂器（八）			1	1		MUU0262	J	半	1.0	音樂系（學）	MU90		Winds (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3003	簡凱玉		
113	2	10	0	管樂器（八）			1	1		MUU0262	K	半	1.0	音樂系（學）	MU90		Winds (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3004	葉樹涵		
113	2	10	0	管樂器（八）			1	1		MUU0262	L	半	1.0	音樂系（學）	MU90		Winds (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3005	蘇毓婷		
113	2	10	0	管樂器（八）			1	1		MUU0262	N	半	1.0	音樂系（學）	MU90		Winds (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3006	劉昱男		
113	2	10	0	管樂器（八）			1	1		MUU0262	O	半	1.0	音樂系（學）	MU90		Winds (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3007	蔡佳修		
113	2	10	0	管樂器（八）			1	1		MUU0262	P	半	1.0	音樂系（學）	MU90		Winds (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3008	劉宜欣		
113	2	10	0	絃樂器（六）			1	1		MUU0264	B	半	1.0	音樂系（學）	MU90		String Instruments(VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3009	廖嘉弘		
113	2	10	0	絃樂器（六）			1	1		MUU0264	D	半	1.0	音樂系（學）	MU90		String Instruments(VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3010	王逸超		
113	2	10	0	絃樂器（六）			1	1		MUU0264	G	半	1.0	音樂系（學）	MU90		String Instruments(VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3011	傅瑋亭		
113	2	10	0	絃樂器（六）			1	1		MUU0264	I	半	1.0	音樂系（學）	MU90		String Instruments(VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3012	林士凱		
113	2	10	0	絃樂器（六）			3	3		MUU0264	J	半	1.0	音樂系（學）	MU90		String Instruments(VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3013	張群		
113	2	10	0	絃樂器（六）			1	1		MUU0264	K	半	1.0	音樂系（學）	MU90		String Instruments(VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3014	吳庭毓		
113	2	10	0	絃樂器（六）			1	1		MUU0264	M	半	1.0	音樂系（學）	MU90		String Instruments(VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3015	王麗雯		
113	2	10	0	絃樂器（六）			2	2		MUU0264	N	半	1.0	音樂系（學）	MU90		String Instruments(VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3016	歐陽伶宜		
113	2	10	0	絃樂器（六）			1	1		MUU0264	P	半	1.0	音樂系（學）	MU90		String Instruments(VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3017	戴俐文		
113	2	10	0	絃樂器（六）			1	1		MUU0264	V	半	1.0	音樂系（學）	MU90		String Instruments(VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3018	黃冠蓁		
113	2	10	0	絃樂器（八）			1	1		MUU0266	A	半	1.0	音樂系（學）	MU90		String Instruments  (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3019	陳沁紅		
113	2	10	0	絃樂器（八）			1	1		MUU0266	H	半	1.0	音樂系（學）	MU90		String Instruments  (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3020	路耀祖		
113	2	10	0	絃樂器（八）			1	1		MUU0266	I	半	1.0	音樂系（學）	MU90		String Instruments  (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3021	林士凱		
113	2	10	0	絃樂器（八）			1	1		MUU0266	K	半	1.0	音樂系（學）	MU90		String Instruments  (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3022	吳庭毓		
113	2	10	0	絃樂器（八）			3	3		MUU0266	L	半	1.0	音樂系（學）	MU90		String Instruments  (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3023	楊瑞瑟		
113	2	10	0	絃樂器（八）			3	3		MUU0266	N	半	1.0	音樂系（學）	MU90		String Instruments  (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3024	歐陽伶宜		
113	2	10	0	絃樂器（八）			2	2		MUU0266	P	半	1.0	音樂系（學）	MU90		String Instruments  (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3025	戴俐文		
113	2	10	0	絃樂器（八）			1	1		MUU0266	R	半	1.0	音樂系（學）	MU90		String Instruments  (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3026	蘇億容		
113	2	10	0	絃樂器（八）			1	1		MUU0266	S	半	1.0	音樂系（學）	MU90		String Instruments  (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3027	廖珮如		
113	2	10	0	絃樂器（八）			1	1		MUU0266	U	半	1.0	音樂系（學）	MU90		String Instruments  (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3028	解瑄		
113	2	10	0	敲擊樂（六）			2	2		MUU0268	A	半	1.0	音樂系（學）	MU90		Percussion(VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3029	陳哲輝		
113	2	10	0	敲擊樂（八）			2	2		MUU0270	B	半	1.0	音樂系（學）	MU90		Percussion  (VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3030	鄭雅心		
113	2	10	0	理論作曲（六）			1	1		MUU0272	E	半	1.0	音樂系（學）	MU90		Composition(VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3031	蕭慶瑜		
113	2	10	0	理論作曲（六）			1	1		MUU0272	F	半	1.0	音樂系（學）	MU90		Composition(VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3032	趙菁文		
113	2	10	1	理論作曲（六）		臺大系統輔系生以授權碼選課。	1	0		MUU0272	G	半	1.0	音樂系（學）	MU90		Composition(VI)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3033	陳瓊瑜		
113	2	10	0	理論作曲（八）			1	1		MUU0274	A	半	1.0	音樂系（學）	MU90		Composition(VIII)			0	50	必	◎限本系(含雙主修)、輔系修習	N	3035	錢善華		
