acadm_year	acadm_term	authorize_p	authorize_using	chn_name	classes	comment	counter	counter_exceptAuth	course_avg	course_code	course_group	course_kind	credit	dept_chiabbr	dept_code	dept_group_name	eng_name	eng_teach	form_s	limit	limit_count_h	option_code	restrict	rt	serial_no	teacher	time_inf	generalCore
113	1	5	0	領導概論 </br>[ 學分學程：金牌書院 ]			15	15		A0U0002		半	2.0	運休學院	A		Introduction to Leadership </br>[ Program: The Program of Elite Athletes College ]			5	50	選	◎初選 金牌書院學程 研究生得下修	N	0001	鄭志富	三 8-9 本部 體001	
113	1	5	0	網路學習資源 </br>[ 學分學程：金牌書院 ]			15	15		A0U0007		半	2.0	運休學院	A		Online Learning Resources </br>[ Program: The Program of Elite Athletes College ]			5	50	選	◎初選 金牌書院學程 研究生得下修	N	0002	謝邦彥	四 A-B 本部 綜1001	
113	1	10	0	休閒教育專題研究 </br>[ 學分學程：高齡學程 ]			6	6		PED0009		半	3.0	體育系（博）	AD30		Special Topics in Leisure Education </br>[ Program: The program of Cultivating Seniors Service Talent in Community ]			0	50	選	◎課程開放上修	N	0003	張少熙	二 10-B 本部 體001	
113	1	10	0	運動科學特論			21	21		PED0012		半	3.0	體育系（博）	AD30		Topics in Sport Science			0	50	必	◎課程開放上修	N	0004	張育愷	五 2-4 本部 體001	
113	1	10	0	運動管理學專題研究			2	2		PED0065		半	3.0	體育系（博）	AD30		Special Topics in Sport Management			6	50	選	◎課程開放上修	N	0005	程紹同	四 6-8 本部 體002	
113	1	10	0	體育師資培育專題研究			4	4		PED0077		半	3.0	體育系（博）	AD30		Special Topics on Teacher Education- Physical Education			0	50	選	◎課程開放上修	N	0006	掌慶維	二 2-4 本部 體001	
113	1	0	0	質性研究法			4	4		SRD0001		半	3.0	休旅所（博）	AD31		Qualitative Methodology	是		2	30	必	◎課程不開放上修	N	0007	麥康妮	四 7-9 本部 綜603	
113	1	0	0	期刊投稿研究			5	5		SRD0010		半	3.0	休旅所（博）	AD31		Studies in Research Paper and Its Submission to Journals			2	30	選	◎課程開放上修	N	0008	王國欽	三 2-4 本部 綜603	
113	1	0	0	運動休閒與餐旅管理專題討論			6	6		SRD0024		半	1.0	休旅所（博）	AD31		Seminar on Sport, Leisure, and Hospitality Management			0	30	必	允許重複修 ◎必須先修過【SRD0001  質性研究法】、【SRD0002  量化研究法】其中一門 ◎課程不開放上修	N	0009	麥康妮	四 B 本部 綜508會議室	
113	1	10	0	體育課程研究			7	7		PEM0004		半	3.0	體育系（碩）	AM30		Studies in Physical Education Curriculum			0	50	選	◎課程開放上修	N	0010	施登堯	四 2-4 本部 體002	
113	1	10	0	運動哲學研究			21	21		PEM0020		半	3.0	體育系（碩）	AM30		Studies in Philosophy of Sport			0	50	選	◎課程開放上修	N	0011	林慶宏	四 2-4 本部 體001	
113	1	10	0	運動行銷學研究			7	7		PEM0023		半	3.0	體育系（碩）	AM30		Studies in Sport Marketing			6	50	選	◎課程開放上修	N	0012	程紹同	五 6-8 本部 體002	
113	1	10	5	統計與實驗設計（一）			52	47		PEM0024		半	3.0	體育系（碩）	AM30		Statistics and Experimental Design(I)			0	50	必	◎課程開放上修	N	0013	林昌平	三 5-7 本部 教401	
113	1	10	0	研究法			22	22		PEM0027	A	半	3.0	體育系（碩）	AM30		Research Methodology			0	50	必	◎課程開放上修	N	0014	程瑞福	二 2-4 本部 體002	
113	1	10	0	研究法			28	28		PEM0027	B	半	3.0	體育系（碩）	AM30		Research Methodology			0	50	必	◎課程開放上修	N	0015	洪聰敏	二 2-4 本部 體003	
113	1	10	0	運動管理學研究			20	20		PEM0033		半	3.0	體育系（碩）	AM30		Seminar in Sport  Management			0	50	選	◎課程開放上修	N	0016	鄭志富	四 7-9 本部 體001	
113	1	10	0	國際體育與運動現勢研究			18	18		PEM0075		半	3.0	體育系（碩）	AM30		Studies in International Trends of Physical Education and Sport			0	50	選	◎課程開放上修	N	0017	張至滿	五 2-4 本部 體003	
113	1	10	0	運動生物力學研究法	8		13	13		PEC0013		半	3.0	體育系（碩）	AM30		Research Methods in Sport Biomechanics			0	50	選	◎課程開放上修	N	0018	蔡虔祿	三 2-4 公館 研001	
113	1	10	0	質的體育研究法	8		4	4		PEC0031		半	3.0	體育系（碩）	AM30		Qualitative Research Methods in Physical Education			0	50	選	◎課程開放上修	N	0020	闕月清	二 A-C 本部 體003	
113	1	10	0	運動能量代謝專題研究	8		5	5		PEC0039		半	3.0	體育系（碩）	AM30		Special Topics in Exercise Energy Metabolism	是		0	50	選	◎課程開放上修	N	0021	陳勇志	五 6-8 公館 體育館二3樓視聽教室	
113	1	10	0	肌電圖分析專題研究	8		13	13		PEC0050		半	3.0	體育系（碩）	AM30		Special Topics in Electromyographic Analysis			0	50	選	◎課程開放上修	N	0022	李恆儒	二 7-9 公館 Ｓ302	
113	1	10	0	老化與體適能專題研究	8		5	5		PEC0085		半	3.0	體育系（碩）	AM30		Special Topics in Aging and Physical Fitness			3	50	選	◎課程開放上修	N	0023	方進隆	四 2-4 本部 體003	
113	1	10	0	適應體育專題研究	8		5	5		PEC0092		半	3.0	體育系（碩）	AM30		Special Topics in Adapted Physical Education	是		2	50	選	◎課程開放上修	N	0024	潘正宸	一 2-4 本部 體002	
113	1	10	0	骨骼系統生物力學	8		9	9		PEC0103		半	3.0	體育系（碩）	AM30		Biomechanics of Skeletal System	是		0	50	選	◎課程開放上修	N	0025	黃昱倫	四 2-4 本部 體育館一2樓會議室	
113	1	10	0	運動科學文獻分析	8		19	19		PEC0104		半	3.0	體育系（碩）	AM30		Analytical Studies in Sport Sciences	是		3	50	選	◎課程開放上修	N	0026	Philip X. Fuchs	五 2-4 本部 體002	
113	1	10	0	運動經驗研究	8		5	5		PEC0107		半	3.0	體育系（碩）	AM30		Studies in Sport Experience			0	50	選	◎課程開放上修	N	0027	石明宗	五 3-5 公館 體育館二3樓視聽教室	
113	1	10	0	女性體育運動史研究	8		7	7		PEC0110		半	3.0	體育系（碩）	AM30		Studies in Women's Sport History			0	50	選	◎課程開放上修	N	0029	林玫君	二 A-C 本部 體002	
113	1	10	0	競技運動心生理學專題研究	8		22	22		PEC0121		半	3.0	體育系（碩）	AM30		Special Topics on Sport Psychophysiology			0	50	選	◎課程開放上修	N	0030	洪聰敏	三 2-4 本部 體002	
113	1	10	0	高級運動生物力學	8		6	6		PEC0125		半	3.0	體育系（碩）	AM30		Advanced Sport Biomechanics			0	50	選	◎課程開放上修	N	0031	黃長福	五 6-8 公館 研001	
113	1	10	1	應用生物力學研究	8		16	15		PEC0128		半	3.0	體育系（碩）	AM30		Research of Applied Mechanics in Biomechanics	是		3	30	選	◎課程開放上修	N	0032	Philip X. Fuchs	四 6-8 公館 體育館二3樓視聽教室	
113	1	10	0	體適能與運動處方專題研究	8		5	5		PEC0133		半	3.0	體育系（碩）	AM30		Research on Physical Fitness and Exercise Prescription			0	50	選	◎課程開放上修	N	0034	陳勇志	一 7-9 公館 研001	
113	1	10	0	競技運動心理學研究	8		17	17		PEC0143		半	3.0	體育系（碩）	AM30		Studies in Sport Psychology			0	50	選	◎課程開放上修	N	0035	季力康	四 7-9 本部 體003	
113	1	10	0	離心運動與訓練專題研究	8		7	7		PEC8009		半	3.0	體育系（碩）	AM30		Special Topics in Eccentric Exercise and Training			0	50	選	◎課程開放上修	N	0036	陳忠慶	四 6-8 公館 研001	
113	1	10	0	奧林匹克文化研究	8		14	14		PEC8011		半	3.0	體育系（碩）	AM30		Studies in Olympic Culture	是		5	50	選	◎課程開放上修	N	0037	許立宏	五 A-C 本部 體002	
113	1	2	0	運動與休閒財務管理			22	22		SRM0005		半	3.0	休旅所（碩）	AM31		Financial Management of Sport and Leisure			2	30	選	◎課程開放上修	N	0038	朱文增	一 7-9 本部 綜604	
113	1	5	0	餐旅策略管理研究			14	14		SRM0010		半	3.0	休旅所（碩）	AM31		Studies in Strategic Management in Hospitality			5	30	選	◎課程開放上修	N	0039	王國欽	二 2-4 本部 綜603	
