acadm_year	acadm_term	authorize_p	authorize_using	chn_name	classes	comment	counter	counter_exceptAuth	course_avg	course_code	course_group	course_kind	credit	dept_chiabbr	dept_code	dept_group_name	eng_name	eng_teach	form_s	limit	limit_count_h	option_code	restrict	rt	serial_no	teacher	time_inf	generalCore
114	2	5	-2	生涯規劃與就業輔導 </br>[ 學分學程：金牌書院 ]			21	23		A0U0004		半	2.0	運休學院	A		Career Planning and Vocational Counseling </br>[ Program: The Program of Elite Athletes College ]			5	50	選	◎初選 金牌書院學程 研究生得下修	N	0001	李加耀	三 6-7 和平 體002	
114	2	1	-2	網路學習資源 </br>[ 學分學程：金牌書院 ]			11	13		A0U0007		半	2.0	運休學院	A		Online Learning Resources </br>[ Program: The Program of Elite Athletes College ]			1	27	選	◎初選 金牌書院學程 研究生得下修	N	0002	謝邦彥	三 A-B 和平 教404	
114	2	10	0	運動行銷學專題研究			0	0		PED0025		半	3.0	體育系（博）	AD30		Special Topics in Sport Marketing			3	50	選	◎課程開放上修	N	0003	程紹同	五 7-9 和平 體002	
114	2	10	-1	體育政策分析			3	4		PED0052		半	3.0	體育系（博）	AD30		Policy Analysis in Physical Education			0	50	選	◎課程開放上修	N	0004	湯添進	四 2-4 和平 體育館一2樓會議室	
114	2	10	0	運動社會學專題研究			2	2		PED0076		半	3.0	體育系（博）	AD30		Special Topics in Sport Sociology			0	50	選	◎課程開放上修	N	0005	湯添進	四 7-9 和平 體002	
114	2	10	-2	量化研究法			4	6		SRD0002		半	3.0	休旅所（博）	AD31		Quantitative Methodology			2	30	必	◎課程不開放上修	N	0006	陳美燕	四 6-8 和平 綜603	
114	2	2	-2	實證性研究之文獻評析與統整			4	6		SRD0008		半	3.0	休旅所（博）	AD31		Critiquing and Synthesizing Research for Evidence-Based Practice			2	30	選	◎課程不開放上修	N	0007	林儷蓉	四 2-4 和平 綜603	
114	2	10	-1	運動休閒與餐旅管理專題討論			4	5		SRD0024		半	1.0	休旅所（博）	AD31		Seminar on Sport, Leisure, and Hospitality Management			0	30	必	允許重複修 ◎必須先修過【SRD0001  質性研究法】、【SRD0002  量化研究法】其中一門 ◎課程不開放上修	N	0008	李晶	四 B 和平 綜509國際會議廳	
114	2	2	-3	運動休閒專業英文寫作與口語表達			6	9		SRD0025		半	3.0	休旅所（博）	AD31		Academic Writing and Oral Presentation for Sport and Leisure	是		0	30	選	◎課程不開放上修	N	0009	廖邕	五 7-9 和平 綜603	
114	2	10	0	運動贊助策略研究			4	4		PEM0100		半	3.0	體育系（碩）	AM30		Studies in Strategic Sport Sponsorship	是		5	50	選	◎課程開放上修	N	0011	程紹同	五 2-4 和平 體002	
114	2	10	-5	休閒運動研究 </br>[ 學分學程：高齡學程 ]			14	19		PEM0106		半	3.0	體育系（碩）	AM30		Studies in Recreational Sport </br>[ Program: The program of Cultivating Seniors Service Talent in Community ]			0	50	選	◎課程開放上修	N	0012	詹俊成	二 7-9 和平 體002	
114	2	10	0	體育課程專題研究	8		6	6		PEC0036		半	3.0	體育系（碩）	AM30		Special Topics in Physical Education Curriculum			0	50	選	◎課程開放上修	N	0013	闕月清	二 A-C 和平 體003	
114	2	10	-3	運動哲學專題研究	8		11	14		PEC0071		半	3.0	體育系（碩）	AM30		Special Topics in Philosophy of Sport			0	50	選	◎課程開放上修	N	0014	林慶宏	四 2-4 和平 體001	
114	2	10	-1	運動生物力學專題研究	8		3	4		PEC0076		半	3.0	體育系（碩）	AM30		Special Topics in Sport Biomechanics	是		0	50	選	◎課程開放上修	N	0015	黃長福	五 6-8 公館 體育館二3樓視聽教室	
114	2	10	-1	運動生理學專題研究	8		9	10		PEC0081		半	3.0	體育系（碩）	AM30		Special Topics in Exercise Physiology			0	50	選	◎課程開放上修	N	0016	王鶴森	一 7-9 公館 研001	
114	2	10	-3	老化與體適能專題研究	8		5	8		PEC0085		半	3.0	體育系（碩）	AM30		Special Topics in Aging and Physical Fitness			0	50	選	◎課程開放上修	N	0017	方進隆	四 2-4 和平 體003	
114	2	10	-3	學校體育經營與管理	8		14	17		PEC0090		半	3.0	體育系（碩）	AM30		Administration and Management of Physical Education in Schools			0	50	選	◎課程開放上修	N	0018	鄭志富 張琪	四 7-9 和平 體001	
114	2	10	0	身體活動心理學專題研究	8		2	2		PEC0118		半	3.0	體育系（碩）	AM30		Special Topics on Physical Activity Psychology			0	50	選	◎課程開放上修	N	0019	張育愷	一 7-9 和平 體003	
114	2	10	-2	健身運動心生理學專題研究	8		6	8		PEC0122		半	3.0	體育系（碩）	AM30		Special Topics on Exercise Psychophysiology			0	50	選	◎課程開放上修	N	0020	洪聰敏	三 2-4 和平 體002	
114	2	10	-3	身體活動心生理學測量專題研究	8		3	6		PEC0123		半	3.0	體育系（碩）	AM30		Special Topics on Psychophysiological Measurements in Physical Activity			0	50	選	◎課程開放上修	N	0021	洪聰敏	二 2-4 和平 體003	
114	2	10	-1	身體活動動機專題研究	8		5	6		PEC0124		半	3.0	體育系（碩）	AM30		Special Topics on Physical Activity Motivation			0	50	選	◎課程開放上修	N	0022	季力康	四 7-9 和平 體003	
114	2	10	-3	人體運動力學研究	8		9	12		PEC0126		半	3.0	體育系（碩）	AM30		Studies in Kinesiology			0	50	選	◎課程開放上修	N	0023	蔡虔祿	一 2-4 公館 研001	
114	2	10	-2	高級動力學的生物力學應用	8		6	8		PEC0127		半	3.0	體育系（碩）	AM30		Application of Advanced Dynamics in Biomechanics			0	50	選	◎課程開放上修	N	0024	張家豪	四 2-4 公館 體育館二3樓視聽教室	
114	2	10	-2	運動器材設計專題研究	8		5	7		PEC0130		半	3.0	體育系（碩）	AM30		Special Topics in Sports Equipment Design	是		5	50	選	◎課程開放上修	N	0025	Philip X. Fuchs	一 7-9 公館 體育館二3樓視聽教室	
114	2	10	-2	運動免疫學	8		4	6		PEC0135		半	3.0	體育系（碩）	AM30		Exercise Immunology			0	50	選	◎課程開放上修	N	0026	徐孟達	二 7-9 公館 研001	
114	2	10	-1	體育原理專題研究	8		9	10		PEC0136		半	3.0	體育系（碩）	AM30		Special Topics in Principles of Physical Education			0	50	選	◎課程開放上修	N	0027	程瑞福	二 2-4 和平 體002	
114	2	10	-2	體育運動組織行為	8		5	7		PEC0137		半	3.0	體育系（碩）	AM30		Organizational Behavior in Physical Education and Sport			0	50	選	◎課程開放上修	N	0028	熊道天	五 7-9 和平 體003	
114	2	10	-1	健身運動心理學研究	8		7	8		PEC0142		半	3.0	體育系（碩）	AM30		Studies in Exercise Psychology	是		0	50	選	◎課程開放上修	N	0029	張育愷	一 2-4 和平 體003	
114	2	10	-4	教練心理學研究	8		6	10		PEC0144		半	3.0	體育系（碩）	AM30		Studies in Coaching Psychology			0	50	選	◎課程開放上修	N	0030	季力康	四 2-4 和平 體002	
114	2	10	-1	運動與脂質代謝專題研究	8		2	3		PEC0146		半	3.0	體育系（碩）	AM30		Special Topics in Exercise and Adipose Tissue Metabolism			0	50	選	◎課程開放上修	N	0031	陳勇志	五 6-8 公館 研001	
114	2	10	0	東西運動哲學整合研究	8		4	4		PEC8005		半	3.0	體育系（碩）	AM30		Integrated Studies of the Eastern and Western Philosophy of Sport			0	50	選	◎課程開放上修	N	0032	石明宗	三 3-5 公館 體育館二3樓視聽教室	
114	2	10	-3	運動科學專業英文寫作與口語表達	8		10	13		PEC8008		半	3.0	體育系（碩）	AM30		Academic Writing and Oral Presentation for Sport Sciences	是		5	50	選	◎課程開放上修	N	0033	Philip X. Fuchs	二 7-9 和平 體001	
114	2	10	-3	近代體育運動史研究	8		4	7		PEC8010		半	3.0	體育系（碩）	AM30		Studies in Modern Physical Education and Sport History			0	50	選	◎課程開放上修	N	0034	林玫君	二 A-C 和平 體002	
114	2	10	-4	高級人體生理學	8		8	12		PEC8012		半	3.0	體育系（碩）	AM30		Advanced Human Physiology			0	50	選	◎課程開放上修	N	0035	劉宏文	四 6-8 公館 研001	
